,geneID,45_highdata,90_highdata,180_highdata,360_highdata,720_highdata,1440_highdata,45_lowdata,90_lowdata,180_lowdata,360_lowdata,720_lowdata,1440_lowdata,estm,pred
535,EHD1,0.807872376,0.854393481,0.860206378,0.875466541,0.915136861,0.982476775,0.79375592,0.959588335,0.982561171,0.860922829,0.68339717,0.69808609,inhibition,1
536,EHD4,0.568488139,0.673173762,0.772325238,0.875786916,1.017505716,1.063438165,0.714744512,0.745298527,0.818238532,0.854643457,1.046824028,1.028606347,inhibition,1
537,EIF1AX,0.474517389,0.541152537,0.720713124,0.880373509,1.075019835,1.110990287,0.686212902,0.743164019,0.764178178,0.712864659,1.068252309,0.877483318,inhibition,1
538,EIF2AK2,0.617287002,0.657189777,0.82354363,0.958753591,0.965674934,1.029275392,0.809353297,0.739907332,0.826420254,0.811062568,0.991871372,0.936187946,inhibition,1
539,EIF2B2,0.66304746,0.837171065,0.864163395,0.963173698,1.001566161,1.067117875,0.832237448,0.988458508,0.917687355,1.072102513,0.969045513,0.974507801,inhibition,1
540,EIF2B3,0.29350483,0.454943162,0.612529327,0.8656232,0.929328709,0.951724125,0.598192398,0.611132414,0.706894736,0.771950949,0.974057854,0.959043749,inhibition,1
541,EIF2S1,0.489405105,0.554737029,0.702525786,0.921740299,0.985659097,1.018337883,0.760340033,0.790615437,0.7466346,0.795902803,0.954554413,1.013636879,inhibition,1
542,EIF2S2,0.651577349,1.014953983,1.037761327,1.064868489,1.070794591,1.131667639,0.946632196,0.942515378,0.992872346,1.135822814,1.008799485,1.332110542,inhibition,1
543,EIF3A,0.675574379,0.695048341,0.718988189,0.811453075,0.911713455,0.964074809,0.802443958,0.750533934,0.851742671,0.802334366,0.882555997,1.00694162,inhibition,1
544,EIF3B,0.561649196,0.564001422,0.675570361,0.831445626,0.974989144,1.00245072,0.731119745,0.772640815,0.735419942,0.834558368,0.994125456,0.99627999,inhibition,1
545,EIF3I,0.600179148,0.677124502,0.787874906,0.953174166,0.988552316,1.036589427,0.775897208,0.8138225,0.881137275,0.853182405,0.955180068,0.945531868,inhibition,1
546,EIF3J,0.576505991,0.706184357,0.759561351,0.903889637,0.996852331,1.054413481,0.888801841,0.943699581,0.878659831,0.861937953,1.020325201,0.956983427,inhibition,1
547,EIF3K,0.558979032,0.642728972,0.755861474,0.939377964,0.954226183,0.99659707,0.825450608,0.803533022,0.876658758,0.932124366,0.904887948,0.909812376,inhibition,1
548,EIF3M,0.681422186,0.728484504,0.807917714,0.903358625,0.984644178,0.993159907,0.928976933,0.912366693,0.853900558,0.866605165,0.935167856,1.015551319,inhibition,1
549,EIF4A3,0.508654836,0.573042386,0.709455448,0.952105628,0.986308622,0.991529997,0.672390174,0.779694103,0.772761546,0.893623838,0.960880461,0.992254108,inhibition,1
550,EIF4E,0.484564255,0.620192173,0.806844894,0.98380719,1.017966359,1.063035016,0.65347792,0.683139172,0.757799176,0.838023675,0.964897205,1.029383332,inhibition,1
551,EIF4G1,0.576648661,0.663467417,0.744426116,0.86068864,0.907823153,0.962947981,0.618196365,0.722155977,0.727243127,0.909069791,0.967406011,0.99546365,inhibition,1
552,EIF5,0.593686755,0.639372923,0.762047344,0.947335386,1.08149149,1.110900803,0.644615183,0.6806785,0.791552355,0.751181076,1.090083779,0.943185945,inhibition,1
553,EIF5A,0.417000526,0.549172323,0.725909491,0.886942277,1.032922279,1.034278216,0.654305676,0.723530881,0.83806604,0.903749237,0.949637998,0.96546907,inhibition,1
554,EIF5B,0.444067537,0.546227151,0.731018478,0.926362941,0.963311651,0.977765997,0.645149441,0.69458882,0.73977919,0.804849585,0.932820995,0.993180241,inhibition,1
555,EIF6,0.561282248,0.580427794,0.661286843,0.864284149,0.998699497,1.000718315,0.749980036,0.764643028,0.798102775,0.924835606,1.002905673,0.970052766,inhibition,1
556,ELAC2,0.599283644,0.643582496,0.762609622,0.95371086,1.017103903,1.024175075,0.685572062,0.79655989,0.810035988,0.960529406,1.081801972,1.09597422,inhibition,1
557,ELAVL1,0.554420992,0.558478667,0.73622143,0.910548163,1.009198519,1.029371885,0.669483981,0.708931871,0.785702446,0.827642199,0.940226505,1.007256223,inhibition,1
558,ELOF1,0.674591383,0.821156322,0.872007102,0.958250859,0.988283951,1.027020247,0.808662442,0.9017815,0.938652226,0.837436721,1.154102186,1.076397021,inhibition,1
559,ELOVL5,0.583736259,0.743744096,0.916670004,0.975386608,0.991606547,1.055443626,0.704198098,0.763619917,0.849484709,1.053685159,1.013249035,1.000637597,inhibition,1
560,ELOVL6,0.421670812,0.496825519,0.785222469,0.823651737,0.914716467,1.002171161,0.62328558,0.657412569,0.847321919,0.823503216,0.900970539,1.036129345,inhibition,1
561,ELOVL7,0.614938585,0.722103465,0.869600816,0.995587701,1.014988129,1.018409142,0.817408604,0.715312937,0.852393163,0.951945335,0.940527883,1.153339145,inhibition,1
562,ELP3,0.679542103,0.726669,0.791022128,0.811992023,0.928235571,0.965841794,1.000449403,0.686763955,0.873248071,1.13182137,0.992937483,0.922558964,inhibition,1
563,ELP4,0.640729768,0.76030994,0.871348772,0.911745084,1.006368609,1.021580926,0.899029956,1.073390943,0.87731766,0.871312997,1.114495524,0.932089123,inhibition,1
564,EMC1,0.675985969,0.871045631,0.902212724,0.905450189,0.907576071,0.951180931,0.86819259,0.925953197,1.0012505,0.886509872,0.992182711,1.000366892,inhibition,1
565,EMC8,0.503069368,0.542582881,0.749908211,1.044842577,1.054297974,1.137019852,0.627788778,0.69809467,0.892685184,1.034714134,0.998324976,1.097909724,inhibition,1
566,EMD,0.619669961,0.751099308,0.763478754,0.943265888,1.00807169,1.050768256,0.755403696,0.821195774,0.932450849,1.09342793,0.992049695,1.04163455,inhibition,1
567,EMG1,0.561525578,0.679590565,0.878049908,0.891501039,1.002490143,1.004132274,0.87790136,0.875472257,0.889505149,0.939078961,0.91818725,1.0148163,inhibition,1
568,EML4,0.671002437,0.818895831,0.832492204,0.943596199,0.978423338,1.120686066,0.835679001,0.901983171,0.887969637,0.852243007,0.969430437,1.120816705,inhibition,1
569,EMP1,0.617016681,0.765217114,1.000800067,1.062278024,1.102951482,1.137722497,0.521614823,0.691207748,1.030277694,0.974442774,0.974336418,1.05741748,inhibition,1
570,EMP2,0.389168105,0.491172052,0.830780518,0.976794268,0.978183127,1.040454204,0.597763555,0.654088064,0.846296987,1.054421588,0.937358466,1.017894993,inhibition,1
571,ENG,0.606975344,0.731119214,0.831229834,0.858708787,0.863939048,0.914129708,0.723714221,0.829667457,1.042868067,0.99142225,0.930390176,0.956560637,inhibition,1
572,ENO1,0.599527615,0.645821125,0.75114669,0.912952058,0.970983301,1.005028629,0.776891956,0.783948377,0.832386954,0.913903975,0.979667186,1.014146962,inhibition,1
573,ENOPH1,0.4514923,0.56859613,0.750393286,0.86824231,1.100163455,1.108669615,0.769367905,0.826625089,0.775838494,0.767931572,1.068448867,0.96514192,inhibition,1
574,ENTPD6,0.674051908,0.874246314,0.88675535,0.965165398,0.989004945,0.993437721,0.896910634,0.977247625,1.181412457,1.110804923,1.123896212,0.99876095,inhibition,1
575,EPB41L4A,0.471924597,0.496969867,0.578636618,0.650793024,1.012923648,1.157086273,1.052590748,0.955030743,0.620578672,0.783927814,0.928140986,0.999757478,inhibition,1
576,EPB41L4B,0.650374958,0.83158115,0.944667106,0.97628027,0.989841262,0.991875693,0.728113138,0.959045019,0.816486262,0.966098736,1.014022201,0.947054155,inhibition,1
577,EPC1,0.694053841,0.793874719,0.825256791,0.839113245,0.878589018,0.891694425,0.651659211,0.916624536,0.783840225,0.772197029,0.850883256,0.819244969,inhibition,1
578,EPGN,0.219239919,0.331187526,0.524457101,0.622866473,0.800188721,0.971234713,0.640579951,0.823502131,0.780948556,0.660476105,0.731369051,0.997215924,inhibition,1
579,EPHX4,0.435886776,0.672159163,0.974799076,0.998102089,1.004252027,1.146779915,0.720366517,1.026857481,1.178584145,0.83152558,1.028555256,0.905431505,inhibition,1
580,EPPK1,0.48717938,0.545419454,0.630717381,0.685510427,0.74522692,0.788564268,0.786371852,0.743795824,0.873696749,0.746040918,0.825627447,0.85824171,inhibition,1
581,EPS15L1,0.586840787,0.590434257,0.699241173,0.768044334,0.773658143,0.825306838,0.681628916,0.727205508,0.770606649,0.886591154,0.783843861,0.853093743,inhibition,1
582,EPT1,0.442845358,0.728145507,0.959541021,0.962192621,0.962857507,0.98698196,0.657208638,0.832036116,0.897125201,1.000031202,1.073466771,1.01709889,inhibition,1
583,ERCC2,0.509918968,0.571932521,0.687426209,0.859438392,0.915644072,0.954125421,0.591559164,0.770462618,0.778431217,0.949749466,0.940860942,1.041030135,inhibition,1
584,ERCC3,0.665114615,0.76083482,0.87699883,0.956020755,0.970396357,1.000100257,0.721948195,0.821953695,0.861709331,0.967540447,1.062534477,1.061145831,inhibition,1
585,ERCC6,0.818566957,0.880191198,0.891665644,0.91310118,0.946705945,0.96922176,0.866429759,0.654013927,0.918680637,0.91345367,0.988620541,0.973446718,inhibition,1
586,ERCC6L,0.190339991,0.539402894,0.746738642,1.005593297,1.032479053,1.054708282,0.4061667,0.522029107,0.777347353,0.854686659,0.966095917,0.935081298,inhibition,1
587,ERGIC2,0.669428958,0.705581721,0.929034073,1.027108944,1.121349895,1.126648852,0.887029361,0.840923883,1.024899504,1.013400944,1.024909427,1.002705261,inhibition,1
588,ERH,0.448527183,0.634696591,0.820212703,0.974114258,1.067232807,1.099468994,0.687634297,0.773715899,0.949143782,0.918924397,1.004954145,0.941023674,inhibition,1
589,ERI1,0.497401242,0.738019696,0.949996579,0.965453006,0.990609319,1.019007163,0.67742704,0.880990057,0.94538933,0.805621145,0.912995863,1.045142318,inhibition,1
590,ERLIN1,0.640373262,0.834912009,0.912867049,0.948397306,0.966315479,0.982365664,0.851518735,1.015037287,0.895311955,1.015688246,0.974325345,1.033630113,inhibition,1
591,ERVMER341,0.376815449,0.378069924,0.654510249,0.775120123,0.894380488,0.938891217,0.501079664,0.558862537,0.68419821,0.842163245,0.969826495,1.000784703,inhibition,1
592,ESF1,0.511791962,0.530597256,0.66845985,0.763969554,0.790106793,0.958511561,0.762207661,0.848068028,0.780009632,0.743655729,0.846786565,0.993332629,inhibition,1
593,ESRRA,0.664842444,0.693346733,0.740891456,0.825773164,0.883045956,0.957532793,0.834293896,0.802184037,0.965453794,1.091500456,0.961803905,0.904836552,inhibition,1
594,ETF1,0.631810727,0.685508845,0.790359275,0.928394641,1.0275703,1.038711728,0.823730698,0.881147491,0.818751988,0.807125509,0.990282076,0.918534934,inhibition,1
595,ETFA,0.621682315,0.74876881,0.836624621,0.869343104,0.924491998,0.934757308,0.864616941,0.884371533,0.850973351,0.841962608,0.951706406,0.900419208,inhibition,1
596,EXOSC2,0.471483592,0.49030597,0.709398889,0.833567508,0.912344496,0.966802166,0.827242433,0.681072008,0.867491623,0.899350781,0.914856266,0.987921192,inhibition,1
597,EXOSC3,0.436708775,0.53571774,0.740158204,0.816323554,0.871156825,0.896020045,0.695698308,0.624210261,0.82808183,0.863836682,0.875791689,0.896609497,inhibition,1
598,EXOSC7,0.625002817,0.79453011,0.901692423,0.962400795,1.110567011,1.128545338,0.86889658,0.964523812,1.031076149,1.077739398,1.121090791,1.105077715,inhibition,1
599,EXOSC9,0.53058312,0.684138471,0.896412217,0.978607692,1.003233179,1.014243749,0.784427502,0.803062398,0.939954645,0.954126808,0.990614464,1.018996726,inhibition,1
600,EZH2,0.56928808,0.867642554,0.912918234,1.024513723,1.038637534,1.133026319,0.691271226,0.891189947,0.969941158,1.087112098,1.080604693,1.109927591,inhibition,1
601,EZR,0.65264955,0.731754964,0.80564975,0.935599384,0.997115924,1.004602672,0.854953597,0.881516198,0.879754865,0.915504453,0.964513374,0.979436754,inhibition,1
602,FAF1,0.578091786,0.774093727,0.815707312,0.894978276,0.98216909,1.075650687,0.824680661,0.902111141,0.894524389,0.780746814,0.988558678,0.94390867,inhibition,1
603,FAH,0.57204535,0.621662506,0.763853724,0.792315727,0.917328217,0.948404035,0.997150122,0.747793719,0.883986427,0.882081749,0.99149022,0.960853656,inhibition,1
604,FAM104A,0.654887385,0.754198613,0.768465736,0.835099217,0.898340941,0.936947288,0.776147905,0.815993252,0.854668883,0.901290359,0.885294865,0.816994977,inhibition,1
605,FAM111A,0.652363603,0.770606903,0.783392889,0.825812659,0.91186134,1.01891134,0.8924796,0.799533572,0.745460029,0.913470403,0.920388004,0.980849787,inhibition,1
606,FAM122B,0.676271904,0.837839252,0.913821852,0.923153551,0.940553979,0.965199491,0.832444286,0.851018838,0.908294385,0.887470887,1.018530631,0.886103861,inhibition,1
607,FAM134B,0.676925611,0.830391594,0.868508403,0.877804182,0.884124782,1.002497107,0.86869561,0.832641712,0.999877245,0.752246743,0.838515394,1.156220048,inhibition,1
608,FAM136A,0.646193691,0.675498452,0.811228863,0.922698096,1.052481396,1.108244096,0.932632441,0.878916121,0.88934609,0.893169237,0.978727037,1.038298991,inhibition,1
609,FAM155B,0.476072319,0.510872119,0.648050788,0.818964913,0.865043379,0.889303392,0.703627015,0.810594713,0.756423239,0.913491098,0.903330912,0.929345931,inhibition,1
610,FAM162A,0.477474433,0.615924146,0.756704406,0.898541084,0.929025179,0.980238533,0.948050693,0.929520838,0.831578066,0.961602418,0.879779576,0.908017294,inhibition,1
611,FAM174A,0.52107017,0.552869196,0.631394979,0.832653219,0.935986417,0.949414802,0.765605218,1.099648341,0.82722115,0.803715114,0.831964307,0.929542247,inhibition,1
612,FAM175B,0.670669195,0.752294361,0.829926061,0.92894946,0.949073167,0.965606474,0.852050351,0.882814116,0.829413729,0.950934996,0.908199016,0.971751628,inhibition,1
613,FAM184A,0.530992587,0.580866085,0.614409544,0.62524444,0.81919352,1.002554085,0.923894442,0.806918244,1.551648018,0.715333242,0.736710983,0.881624086,inhibition,1
614,FAM185A,0.424529245,0.77420983,0.913137944,0.930685195,1.027789207,1.116232836,1.06732757,1.10262914,0.996574422,0.988776052,0.964843828,1.002714973,inhibition,1
615,FAM198B,0.473612874,0.517792568,0.83946081,0.878839167,0.934583089,1.009070613,1.057423522,0.80289678,1.010182898,0.827368715,0.874308036,1.049092479,inhibition,1
616,FAM208B,0.680971102,0.689326926,0.785088481,0.858503405,0.994994002,1.090111019,0.90099448,0.908854678,0.89547359,0.842424013,0.948377704,1.074174035,inhibition,1
617,FAM210A,0.58250221,0.6244567,0.733270861,0.837995643,1.002414125,1.034041165,0.77876351,0.777831567,0.784622861,0.788899165,0.934590834,1.036483488,inhibition,1
618,FAM216A,0.365105618,0.500704352,0.698250953,0.778059779,1.007924745,1.072674017,0.800344918,0.921386408,0.867159434,0.909626701,1.04405125,1.047281538,inhibition,1
619,FAM217B,0.5796252,0.677955346,0.738199933,0.795043116,0.980659919,1.059987966,0.768639305,1.171524241,0.728547451,0.863312357,0.971257113,1.092727225,inhibition,1
620,FAM234B,0.625162854,0.641359767,0.810168952,0.825898434,0.961373671,0.961882584,1.068848447,0.772392817,0.918930858,0.916352295,0.982295908,1.0868567,inhibition,1
621,FAM49B,0.496729536,0.638400072,0.842647368,0.966459912,0.999829748,1.023304764,0.687577707,0.759883617,0.860271484,0.845777214,0.95593247,0.911770775,inhibition,1
622,FAM53B,0.618827875,0.652429304,0.704565121,0.726754642,0.842913337,0.936760574,0.800908035,0.869028047,0.885681282,0.846271568,1.01137513,0.988709236,inhibition,1
623,FAM83D,0.226701346,0.394051233,0.512103693,0.655345275,0.785909126,0.954490993,0.423642182,0.479532583,0.574126699,0.66678351,0.782056314,0.966256623,inhibition,1
624,FAM86C1,0.57388494,0.587711554,0.587723673,0.731735868,1.002095695,1.028004125,0.837256355,0.686381388,1.087841085,0.735021356,0.805277398,0.940740221,inhibition,1
625,FAM89A,0.500934173,0.56513436,0.695243823,0.897500978,0.97379669,1.085142967,0.605005634,0.73818409,0.771538587,0.934252105,1.018557684,0.951979687,inhibition,1
626,FAM96A,0.605573353,0.65739287,0.909839216,1.082645145,1.152267342,1.166358256,0.874373705,0.919246657,1.075442687,1.005165749,1.03177895,1.098211782,inhibition,1
627,FAM96B,0.550207175,0.571999054,0.737252092,0.939864865,1.008635412,1.081118833,0.874843921,0.785174477,0.896720408,1.066500204,0.925147168,1.020450346,inhibition,1
628,FAM98A,0.42922465,0.533819913,0.623995434,0.873021741,0.898281608,0.943779055,0.534191758,0.688278749,0.660923127,0.784592871,0.889288919,0.893390372,inhibition,1
629,FAM98B,0.465002789,0.641671731,0.809864673,0.897944813,0.964910705,1.030470588,0.66645317,0.706486306,0.836217288,0.738924987,1.051412709,0.876216743,inhibition,1
630,FANCA,0.371751567,0.629442175,0.926706735,1.00636289,1.017209504,1.060957296,0.604319709,0.609158915,1.038215396,0.983047239,1.016557844,1.147424472,inhibition,1
631,FANCC,0.602506215,0.877771673,0.91378739,0.965507765,0.991220343,1.065438405,0.698024728,0.945340313,0.976627276,0.99154954,1.063762752,1.086468003,inhibition,1
632,FANCD2,0.356610932,0.804849642,0.964874788,0.968865353,0.993055226,1.01504195,0.59953947,0.874547076,0.920467585,1.016111676,1.023940555,0.950526715,inhibition,1
633,FANCG,0.6141827,0.762499806,0.957911277,1.01163493,1.018449089,1.206564867,0.667437912,0.688808545,0.990042922,1.080630591,0.946168191,1.273572007,inhibition,1
634,FANCI,0.307301425,0.61865125,0.961257147,0.97381354,0.997052184,1.041410913,0.554888822,0.649521182,0.940231206,0.996568081,1.022895749,1.000644066,inhibition,1
635,FARS2,0.629151727,0.689082759,0.792339217,0.902707078,1.087984371,1.118032231,0.918818571,0.893427964,0.916351204,0.906073021,1.010111959,1.068070768,inhibition,1
636,FARSA,0.405506457,0.495523678,0.582791536,0.784161637,0.833788019,0.91789166,0.638705345,0.780581555,0.722212681,1.001620596,0.99109751,0.878402917,inhibition,1
637,FARSB,0.470121733,0.655322192,0.868047269,0.884896013,1.07596722,1.076847206,0.896879867,0.992052042,0.93283831,0.896016641,1.036672376,1.043436867,inhibition,1
638,FAS,0.648993207,0.900555443,0.934669719,1.024207398,1.027864117,1.049790695,0.951399536,1.005165632,1.053679557,1.04755365,1.103049746,1.100362718,inhibition,1
639,FASTKD2,0.524311079,0.583268178,0.757182759,0.895107666,0.906461835,0.980597185,0.775071661,0.715723797,0.764628929,0.921274043,0.844602815,1.029632231,inhibition,1
640,FBL,0.468605562,0.589570638,0.736145966,0.88405297,0.973848994,0.984167805,0.733757359,0.763901766,0.839095088,0.880853482,0.986934566,0.97879795,inhibition,1
641,FBN2,0.557004341,0.839600691,0.921368691,0.939563318,0.992692993,1.002710703,0.624678622,0.765201748,0.998860009,0.958015188,1.076899965,0.90474696,inhibition,1
642,FBXL19,0.776725424,0.846647927,0.944328367,1.005470935,1.041938376,1.562358869,0.959312511,0.951305608,1.206226853,0.908772253,1.033287657,1.155705981,inhibition,1
643,FBXO41,0.573106015,0.637041857,0.716771419,0.719025477,0.78689172,0.969796798,0.747519234,0.888871527,0.898436633,0.900973631,0.860251723,1.002685925,inhibition,1
644,FBXO45,0.566884182,0.818320659,0.85847976,0.983314584,1.019380107,1.092789069,0.836423666,1.0055006,0.873204664,0.966824544,0.813773018,0.966852382,inhibition,1
645,FBXO5,0.364207379,0.616731221,0.762242361,0.934787423,0.989564666,1.129748547,0.548416647,0.697567124,0.84725464,0.952448154,1.156970251,0.969282146,inhibition,1
646,FDFT1,0.611094187,0.762720529,0.763593426,0.904746325,0.953665384,0.954026646,0.734175719,0.804014059,0.766521567,0.892228183,0.955773904,0.952055178,inhibition,1
647,FDPS,0.589047535,0.592648422,0.831241642,0.85672075,0.878428,0.998112717,0.542510259,0.657563185,0.845270878,0.885550867,0.883619814,1.013358701,inhibition,1
648,FDX1,0.539773906,0.627593818,0.819562256,0.921121168,1.016266619,1.030375328,0.578954914,0.794080752,0.79360828,0.739386909,0.970203697,0.890741263,inhibition,1
649,FEM1A,0.62501899,0.650250275,0.69642829,0.737750977,0.967259759,0.971313233,0.836022527,0.744255366,0.989595045,0.797442463,0.991649838,0.959260463,inhibition,1
650,FH,0.514979472,0.713861127,0.80458913,0.941265522,0.94456212,0.997424629,0.859051687,0.839092887,0.839871932,0.959548076,0.936278246,1.005305936,inhibition,1
651,FIGNL1,0.318015176,0.66855221,0.859827998,0.880699987,0.939405447,1.077777957,0.744412126,0.762120833,0.943529299,0.862788315,0.956263779,1.023060498,inhibition,1
652,FIP1L1,0.643541211,0.698262239,0.72239735,0.790340132,0.821875171,1.017728844,0.712078011,0.772206974,0.773663822,0.760336512,0.829029923,0.971906578,inhibition,1
653,FJX1,0.335416381,0.338120833,0.479072622,0.540234308,0.883437414,0.988387716,0.714782304,0.634172267,0.707334366,0.728508562,0.951944567,1.033367359,inhibition,1
654,FKBP14,0.552726935,0.708894706,0.989399997,1.01230249,1.062932495,1.112943639,0.793349003,0.825668641,1.051175489,0.967288378,1.074166905,1.090144338,inhibition,1
655,FKBP4,0.331336755,0.337226982,0.564974268,0.888836519,0.899802226,0.905501614,0.591355279,0.517123673,0.680055815,0.833654449,0.898495076,0.913429223,inhibition,1
656,FLVCR1,0.660655592,0.777333624,0.940293667,1.004196626,1.08201709,1.120257362,0.799086075,0.826960006,1.048826007,1.005208032,1.041063028,1.13668228,inhibition,1
657,FN3KRP,0.623702758,0.684525356,0.79308642,0.885686124,1.07875714,1.103403539,0.695721078,0.818162425,0.797496518,0.904171101,1.123041197,1.084627909,inhibition,1
658,FOPNL,0.655239842,0.855108963,0.940943196,1.001085601,1.057073728,1.17974352,0.988892117,0.943495984,1.078682271,0.878069307,1.025101648,1.002217001,inhibition,1
659,FOSL1,0.3640864,0.660377384,0.744058523,0.914319865,1.074371969,1.245712751,0.584302243,0.837096494,0.81574922,0.996173891,0.999924093,1.134272205,inhibition,1
660,FOXM1,0.326545737,0.702439842,0.908770159,0.969400387,0.977718945,0.9944249,0.396671982,0.686490614,0.932674476,0.951063226,0.970775545,0.952434913,inhibition,1
661,FOXRED2,0.333664427,0.342589649,0.595164717,0.728144599,0.933994302,0.959709955,0.518322082,0.767736385,0.684528897,0.800410012,0.881869064,0.927249116,inhibition,1
662,FRMD8,0.649793213,0.768010616,0.817720629,0.876514627,0.909363492,1.047955008,0.760537322,0.764374782,0.938639009,0.857585882,0.941543194,1.013161318,inhibition,1
663,FTL,0.630594089,0.772058408,0.787859765,0.906658669,0.946495208,1.043471293,0.793106084,0.924148103,0.965831886,0.957893733,0.898611389,0.955976206,inhibition,1
664,FTSJ3,0.610310329,0.693058648,0.730692392,0.853548475,0.888214778,0.916274534,0.665362997,0.847782294,0.793844309,0.934370608,0.944476841,0.95772858,inhibition,1
665,FUCA2,0.601247308,0.850007803,1.009223446,1.064270285,1.086483194,1.127740106,0.803973155,0.928934119,1.066369298,1.082837234,1.106765024,1.076769589,inhibition,1
666,FXN,0.382739213,0.470656489,0.697677429,0.82503945,0.963245177,0.978445522,0.691638298,0.702624142,0.778628383,0.801610503,0.875293579,0.886647425,inhibition,1
667,FXR2,0.668481662,0.727006393,0.821315392,0.895187686,0.901819682,0.92012177,0.761503456,0.773791962,0.926335587,0.978829175,0.922810716,1.084520337,inhibition,1
668,FXYD5,0.94188017,0.986277373,1.008135351,1.096014125,1.10918995,1.129586547,0.701392485,0.888144633,1.013708634,1.126243996,1.098982149,1.200589307,inhibition,1
669,FZD8,0.468123089,0.623926776,0.662634519,0.695980593,0.723351416,0.937424453,0.591959611,0.757022628,0.89558447,0.865250458,0.833468468,0.967560806,inhibition,1
670,G2E3,0.634935759,0.846092522,0.863759947,0.878308132,0.898431658,0.978976579,0.691756128,0.890979916,0.886942583,0.854726214,0.808373656,1.007516682,inhibition,1
671,G3BP1,0.598063109,0.618959373,0.738136616,0.853364547,0.987188784,1.008996767,0.83972425,0.704487401,0.713958978,0.738251223,0.901934448,1.079595631,inhibition,1
672,G3BP2,0.643021521,0.753867195,0.780749023,0.951868867,0.975684458,1.001152376,0.736863124,0.85199828,0.769930657,0.829878971,0.999841041,0.922532298,inhibition,1
673,GADD45GIP1,0.589177851,0.670717066,0.72380411,0.822732564,0.931842849,0.971469546,0.762543226,0.797600862,0.9167061,1.158759208,0.932680865,0.979491014,inhibition,1
674,GALNT18,0.537495987,0.554789765,0.73347394,0.92094518,0.97750992,1.002921555,0.848204537,0.780789018,0.817083024,1.059265017,1.030863767,1.101514406,inhibition,1
675,GAPDH,0.657324852,0.659859916,0.69415665,0.93109802,1.000288264,1.018936081,0.969551593,0.848424311,0.852431791,0.931806502,0.992484215,0.972694246,inhibition,1
676,GAR1,0.495353281,0.574560284,0.71279979,0.828569127,0.981427206,1.045164412,0.672332088,0.75182852,0.75593162,0.799246233,0.983675888,1.005338505,inhibition,1
677,GART,0.569775544,0.757270031,0.840123345,0.8545308,0.930487201,0.940643994,0.95786171,0.995154045,0.915287592,0.852752735,0.974480446,0.989772989,inhibition,1
678,GATAD2A,0.634875686,0.758014086,0.840818721,0.966302788,1.080765353,1.119073801,0.729396362,0.817084168,0.912967194,1.009500351,1.084631138,1.054998288,inhibition,1
679,GBA,0.843862144,0.950948444,0.96803712,0.994970986,1.019051443,1.066910498,0.573544099,1.033219444,1.028067888,0.866758063,1.065944919,1.119743443,inhibition,1
680,GBE1,0.618326577,0.763564954,0.774493552,0.947608955,1.034059526,1.127576767,0.884817044,0.776098256,1.193526516,0.780441401,0.948512824,1.034352269,inhibition,1
681,GCAT,0.475513683,0.505314448,0.59828166,0.608857786,0.826397443,0.891383867,0.764848981,0.838843857,0.831519253,0.849928586,0.934551798,0.818045934,inhibition,1
682,GCDH,0.555768281,0.70012673,0.739217885,0.829821155,0.8704608,0.955902429,0.792911995,0.859886588,1.05084319,1.022730907,0.975613587,0.92849095,inhibition,1
683,GCFC2,0.519293727,0.730798273,0.735293798,0.837615512,0.903662549,0.997871718,1.015452323,0.866013545,0.935526815,0.747310895,0.971721406,0.832192219,inhibition,1
684,GCH1,0.55768171,0.637239825,0.829223629,0.902118817,1.051741295,1.183111962,0.789147307,0.829952988,0.814025793,0.895726746,1.055016652,1.027209916,inhibition,1
685,GCLC,0.613451489,0.614729381,0.690661008,0.759715595,0.961774074,1.034292003,0.956387187,0.882604497,0.702281839,0.846575698,0.916138817,1.05270829,inhibition,1
686,GCLM,0.640490497,0.736458308,0.881028889,1.0312899,1.085638023,1.103723494,0.780697633,0.819813245,0.841737161,0.901931223,1.079444424,0.863794981,inhibition,1
687,GCNT1,0.439762324,0.549863285,0.850104816,0.866415365,0.880000796,1.037814177,0.603863349,0.690845449,0.863631477,0.875072928,0.956606557,1.048497272,inhibition,1
688,GEMIN4,0.350149039,0.358040553,0.502978018,0.689987142,0.898292675,0.99569082,0.652264142,0.534276075,0.665794418,0.745462578,0.964733602,0.984681357,inhibition,1
689,GEMIN5,0.309093073,0.313192141,0.484037126,0.690129313,0.922687342,0.964412072,0.628394301,0.548947182,0.614215402,0.662565762,0.928559591,0.980761966,inhibition,1
690,GEMIN6,0.447824309,0.522053978,0.713225464,0.881469683,0.97078724,0.972260984,0.693460947,0.699406888,0.870678731,0.898353177,0.955082282,0.976544602,inhibition,1
691,GEN1,0.61267946,0.976115582,1.020463124,1.049012478,1.066707611,1.156053193,0.743911624,1.025298856,1.019661827,0.925024382,0.973227056,1.069533965,inhibition,1
692,GFM1,0.515170501,0.750991543,0.985162677,0.999379229,1.016439933,1.11771149,0.810245681,0.907793027,0.961110157,1.01128735,1.015534299,1.149572063,inhibition,1
693,GFM2,0.650825074,0.715696386,0.897000463,0.920258037,1.030560599,1.035215739,0.882679026,0.819460973,0.898853321,0.907196204,0.941423328,1.069155057,inhibition,1
694,GGA2,0.489530145,0.644617194,0.685470443,0.827747231,0.993595365,1.061102515,0.627604117,0.893476061,0.752634436,0.895574969,1.025297366,1.067072418,inhibition,1
